252	71
436	246
9	838
777	777
219	470
228	524
623	391
963	753
768	430
518	952
767	215
849	133
888	856
794	222
981	22
40	871
588	377
567	972
144	137
985	277
92	108
729	460
947	998
561	560
254	229
630	692
854	925
806	215
714	826
578	78
449	817
163	768
970	664
216	101
732	668
888	491
613	592
996	692
449	771
861	790
423	802
231	424
174	91
11	208
193	211
789	603
319	577
810	717
101	435
376	965
377	329
561	73
599	309
993	960
169	565
809	217
677	151
468	617
968	182
927	830
51	338
946	105
713	144
422	719
508	124
552	45
849	155
698	345
551	22
433	40
396	147
315	882
367	661
231	494
321	137
838	135
460	317
346	756
672	157
471	797
868	914
832	222
694	64
168	253
482	435
871	490
0	975
910	895
50	297
197	98
553	816
473	797
524	171
912	254
33	884
346	605
967	749
486	771
572	16
302	151
970	342
493	31
344	70
908	187
572	865
197	173
933	442
816	961
649	195
791	993
516	364
916	158
10	158
90	437
573	841
13	707
50	672
525	345
779	757
889	768
563	194
300	547
769	743
376	569
104	377
699	884
964	843
487	358
93	368
659	697
719	213
419	659
435	415
356	67
459	367
320	757
337	808
174	524
77	560
193	52
478	859
30	745
555	811
384	858
849	315
925	356
436	553
938	152
424	550
660	340
957	939
52	472
230	264
499	430
716	596
135	199
592	836
544	635
829	865
19	462
784	346
501	264
902	949
149	729
726	98
653	602
462	385
490	862
73	349
269	353
498	989
47	853
455	416
544	206
366	14
933	823
993	679
450	771
612	38
651	474
481	734
158	265
62	292
548	868
562	667
949	743
310	860
848	193
617	437
111	842
901	175
783	965
702	561
143	716
582	403
887	38
62	80
714	938
277	652
785	382
181	771
122	335
811	630
196	244
540	537
719	75
567	807
745	255
952	156
979	873
421	757
20	949
371	768
995	67
998	465
190	616
759	28
202	286
710	394
466	289
893	636
582	117
644	174
989	864
227	777
438	386
899	789
243	365
151	646
442	179
37	731
5	433
544	410
105	940
398	479
168	5
666	799
372	828
657	22
892	789
862	873
517	383
445	126
839	246
938	417
24	458
445	816
141	0
94	705
900	479
208	820
806	267
152	18
126	24
501	604
500	567
393	914
976	894
486	4
129	390
130	868
5	203
267	846
354	930
76	392
0	863
730	461
707	905
879	972
82	336
194	828
915	764
422	788
848	846
765	96
633	671
290	205
798	160
142	132
434	318
999	392
637	886
356	123
454	515
329	612
588	845
416	159
428	661
606	264
84	646
479	877
286	152
47	234
601	347
37	199
474	908
173	827
472	452
938	637
385	140
140	439
706	30
995	596
786	308
298	866
864	723
417	880
241	768
40	937
666	849
710	146
545	660
995	360
433	735
555	120
175	679
725	520
339	503
885	816
907	167
292	72
132	340
372	87
307	316
687	682
11	696
815	614
979	225
348	538
796	218
322	297
63	755
565	557
707	355
685	121
520	339
789	354
78	733
159	677
517	732
442	789
559	603
585	580
580	10
584	73
855	650
771	667
728	395
9	14
848	64
73	200
785	84
709	483
540	628
757	702
311	752
206	381
801	12
600	18
780	809
35	367
231	371
868	565
220	622
723	338
499	138
393	460
533	664
158	117
913	842
456	262
45	714
767	288
152	787
181	133
646	320
450	735
423	267
120	908
661	497
849	722
742	568
585	995
765	166
848	566
110	617
221	834
698	491
775	261
68	735
953	351
554	163
432	587
934	592
185	972
235	909
616	410
370	843
376	856
22	578
651	857
531	452
665	920
251	67
89	607
832	799
182	578
106	607
393	798
155	865
592	147
372	453
984	589
693	983
7	87
326	983
314	941
624	89
235	538
601	88
254	769
452	233
626	447
47	92
632	742
378	33
824	773
943	173
272	331
883	125
307	33
552	2
956	621
690	204
675	907
322	355
401	512
331	887
284	580
795	210
561	232
202	982
985	864
542	804
916	688
948	450
398	147
283	594
26	346
986	278
773	395
731	229
292	332
676	187
845	933
212	965
477	803
524	457
264	770
889	4
343	802
214	135
138	828
87	565
159	181
134	139
943	391
514	400
98	144
201	979
512	799
643	583
278	459
642	62
173	787
743	454
233	42
865	638
866	953
367	538
975	706
541	30
363	644
262	135
860	166
414	65
692	31
988	296
326	333
140	545
597	732
874	731
258	683
720	735
544	728
591	377
390	829
416	390
179	411
630	779
647	247
663	549
586	540
675	199
615	702
763	874
973	466
533	776
238	939
183	960
853	677
355	431
998	824
388	791
237	624
466	437
821	179
599	515
452	696
674	409
559	527
203	908
155	900
828	868
572	461
568	840
392	882
451	614
466	487
931	663
808	638
546	338
440	962
905	711
414	174
530	770
745	384
349	990
115	61
381	887
999	806
434	350
229	486
899	734
534	66
252	661
184	20
913	882
657	915
716	547
170	65
67	468
879	76
159	399
860	940
455	442
738	929
740	325
194	247
888	619
688	128
262	563
867	719
402	723
245	836
818	546
305	802
611	818
808	498
790	335
360	255
933	179
723	460
450	967
268	9
194	251
576	835
374	25
147	343
947	299
216	88
729	774
959	94
533	77
218	357
908	873
455	872
112	696
944	809
564	134
214	366
229	147
267	847
775	764
390	494
940	604
166	7
516	239
373	141
209	849
165	951
144	191
483	137
260	681
835	560
500	753
480	277
769	566
809	570
728	574
170	683
394	439
459	763
539	172
26	168
801	16
619	111
728	820
684	479
888	75
808	956
446	447
823	670
653	180
30	579
987	821
596	106
510	395
958	6
808	196
597	534
0	751
689	431
702	148
146	562
747	983
192	769
850	347
78	211
899	168
276	64
266	631
841	746
708	423
117	657
305	279
816	194
521	811
123	998
182	380
677	464
764	331
941	958
14	545
681	917
553	63
497	930
240	902
970	452
159	331
785	444
66	698
206	718
68	869
60	138
875	443
588	681
709	12
251	987
13	995
456	326
889	68
163	51
805	455
196	17
483	646
436	459
181	394
162	622
289	566
728	694
680	413
309	853
865	283
612	289
811	759
151	868
907	117
598	165
321	830
950	658
354	552
8	370
21	163
830	421
93	386
287	292
795	90
437	943
284	817
65	344
550	122
991	312
777	430
200	771
647	246
657	708
876	261
137	502
843	988
718	719
407	736
267	177
190	925
737	733
185	689
363	288
344	245
331	952
256	785
547	773
60	574
871	694
719	257
509	505
917	680
824	420
969	679
862	195
409	648
348	532
112	150
948	732
493	514
515	636
75	759
974	267
477	591
813	975
203	13
504	82
863	249
136	211
449	376
11	539
460	853
713	327
474	665
990	662
740	905
52	394
216	227
640	314
267	241
464	686
401	658
852	530
197	651
29	792
547	147
667	284
209	323
584	809
33	733
734	301
945	597
793	646
396	427
200	936
565	150
855	84
105	432
391	781
159	426
967	246
293	592
259	377
224	325
201	750
799	876
242	578
904	907
978	792
550	12
411	452
566	394
163	78
341	144
862	560
455	750
933	407
573	937
29	539
35	60
992	606
840	512
797	604
990	899
244	924
927	385
905	244
660	681
420	949
972	267
797	404
62	841
19	38
915	318
553	534
231	497
577	149
34	407
293	736
650	26
759	601
197	389
623	792
524	382
530	641
247	189
995	349
902	79
477	819
573	620
557	552
916	689
879	981
566	857
775	24
604	402
886	409
977	451
504	677
231	360
866	265
8	995
344	293
419	927
221	982
870	33
316	111
850	854
396	791
150	620
781	728
423	588
906	581
96	122
641	573
952	776
35	112
633	356
824	835
453	13
33	48
797	687
55	201
225	772
102	259
683	306
356	747
657	568
374	837
839	102
851	333
655	693
447	642
139	83
817	407
788	423
109	734
196	222
930	628
90	429
8	861
239	384
373	207
90	819
136	523
221	862
964	986
132	909
640	884
669	531
8	742
711	202
295	641
972	283
203	563
266	736
292	837
293	113
449	303
360	616
856	856
400	301
900	371
482	624
800	919
341	70
761	94
747	953
188	415
395	846
81	30
980	742
899	63
39	751
743	308
390	902
457	83
679	545
621	789
142	80
860	440
249	342
14	712
988	787
323	515
144	307
53	459
825	358
514	637
665	963
648	157
950	695
792	788
838	654
741	804
355	659
293	300
578	855
867	703
542	611
568	294
58	762
151	549
770	809
42	370
403	141
194	848
749	650
893	468
890	195
634	816
89	118
255	263
24	186
392	293
575	239
308	202
629	426
755	172
460	615
45	926
321	306
916	385
378	29
117	110
504	403
111	492
683	637
109	887
715	141
789	840
722	656
715	484
638	473
517	499
203	766
984	497
988	125
770	674
301	461
681	734
492	413
983	156
971	738
60	849
810	155
136	378
556	23
364	687
252	533
697	779
737	75
52	675
963	485
969	243
227	290
137	31
122	154
712	668
115	893
127	576
364	452
458	448
72	20
652	734
152	897
893	797
547	672
330	88
449	513
319	211
12	877
764	159
619	309
626	143
128	206
194	879
390	201
910	729
590	807
769	377
829	238
168	684
877	673
446	502
294	231
913	763
848	783
767	527
942	686
299	927
608	158
260	168
288	263
771	387
473	817
83	976
1	330
402	953
81	465
850	23
93	172
816	120
979	578
561	366
18	293
907	932
49	53
773	602
388	489
130	850
802	968
665	594
550	211
388	859
90	675
812	335
29	151
55	672
11	380
47	653
952	434
713	352
397	216
836	548
710	931
864	308
323	748
674	417
819	631
868	589
931	394
294	80
740	811
392	772
67	566
875	603
504	970
451	601
182	476
16	42
771	69
552	130
182	699
973	432
508	711
325	993
952	973
427	867
336	790
89	670
505	936
714	483
222	548
555	821
613	232
335	871
104	172
51	250
698	271
431	782
99	588
448	420
72	131
774	812
341	587
590	502
897	166
602	32
442	390
255	750
464	933
133	796
758	237
490	424
303	679
891	281
349	886
262	864
938	553
277	100
283	797
724	367
683	744
991	276
68	797
840	482
330	920
727	589
848	759
699	104
227	216
173	621
619	145
399	633
796	561
951	521
489	847
95	556
857	107
437	243
494	692
923	833
174	210
801	727
951	138
475	519
869	939
283	198
756	639
37	53
423	703
150	693
970	499
589	264
877	657
755	443
509	642
971	671
958	398
51	19
561	280
165	857
124	345
841	710
751	571
413	285
853	824
447	423
996	67
3	102
921	605
537	479
544	746
36	854
453	617
348	155
800	337
969	449
576	196
46	228
359	59
368	478
202	107
886	620
834	734
136	96
738	567
146	137
180	239
254	449
766	106
681	631
241	69
258	590
182	2
296	147
704	295
564	512
429	608
484	282
698	907
40	111
553	689
451	127
489	656
236	90
604	84
370	681
906	383
290	328
660	97
658	661
354	88
275	653
294	425
118	710
86	358
529	623
21	493
9	949
705	304
438	331
576	578
597	132
12	228
896	364
364	172
808	204
553	938
976	833
853	376
268	8
234	299
977	49
109	78
783	756
935	100
994	204
885	899
429	999
228	906
765	258
872	515
612	287
820	904
978	681
436	907
823	135
237	943
128	330
963	228
893	719
129	762
463	233
232	200
681	462
975	699
332	900
321	235
450	194
975	235
985	338
227	998
995	842
229	502
715	499
280	279
155	585
962	471
560	561
55	491
998	77
960	893
581	433
467	112
382	196
534	624
458	575
615	945
256	371
643	352
833	107
880	205
996	830
137	186
175	512
966	730
994	795
488	346
746	999
794	645
490	732
513	158
126	311
637	114
352	122
795	938
649	570
337	838
502	573
384	619
543	918
468	757
631	819
803	58
564	125
174	533
529	257
490	101
107	233
238	495
756	326
439	291
752	242
898	940
926	715
606	789
124	577
91	733
634	644
957	785
202	295
434	34
651	968
669	474
617	345
101	489
223	872
904	734
948	10
202	893
135	387
430	207
327	397
346	203
963	666
243	832
782	938
817	577
214	440
536	245
246	945
552	129
232	616
27	781
389	658
504	310
999	69
482	398
674	463
328	21
186	797
875	897
172	6
942	353
963	186
670	649
752	25
444	507
572	605
638	424
232	269
816	428
511	819
261	805
75	122
233	457
393	196
530	733
278	301
647	608
910	88
282	665
451	219
517	329
907	55
298	459
359	691
926	592
421	142
721	183
406	760
484	968
503	761
927	395
760	988
892	466
913	922
778	635
3	793
590	389
660	765
268	922
189	393
851	275
526	109
90	492
953	307
350	22
696	916
263	525
831	696
651	357
376	927
957	49
536	149
606	394
92	788
674	631
890	905
529	238
467	970
946	836
812	404
923	365
656	849
916	551
428	966
407	966
485	385
786	835
251	379
364	960
740	590
801	147
966	804
831	781
581	497
176	396
983	254
166	633
825	817
944	268
127	165
354	21
215	378
601	627
917	393
170	413
561	129
856	776
182	7
427	904
510	262
803	921
233	873
591	309
247	622
220	741
24	874
299	406
116	6
423	383
119	365
553	504
616	582
667	223
627	86
77	9
722	56
148	824
318	277
320	231
465	280
642	120
949	296
872	193
642	523
136	717
788	439
628	371
347	121
896	340
474	295
459	49
51	191
837	138
172	890
216	213
826	995
115	992
669	350
113	169
482	561
905	32
249	292
877	806
418	918
502	943
747	336
741	187
900	659
96	667
936	385
685	66
108	763
436	684
585	942
864	566
205	401
885	82
507	111
226	70
388	18
427	160
696	687
927	735
300	253
117	713
157	843
287	300
90	617
618	245
705	531
679	143
140	168
79	119
235	141
246	460
871	581
517	949
729	417
477	425
721	483
583	633
146	903
480	804
678	123
411	215
798	772
422	725
207	343
552	828
72	320
340	33
926	170
735	640
579	784
415	494
676	451
331	21
861	846
545	530
952	526
49	516
327	278
742	979
711	994
644	913
908	24
566	342
360	300
995	465
615	849
553	282
243	458
586	777
265	335
14	287
590	758
480	394
82	389
951	683
393	329
768	791
38	606
300	551
636	967
197	223
595	804
629	43
501	828
558	280
818	618
908	65
659	536
917	782
850	186
395	376
425	126
53	13
585	719
671	310
377	372
437	459
134	460
566	387
646	338
595	867
168	988
166	767
670	797
306	902
998	788
485	779
870	390
599	613
554	802
759	213
742	482
700	302
194	704
901	763
944	327
855	688
898	941
768	425
306	88
312	998
229	711
557	771
361	879
535	759
566	610
784	469
783	92
663	494
672	703
266	10
110	79
354	471
481	747
338	565
20	773
975	878
706	269
705	584
36	178
979	463
192	361
905	859
897	714
506	46
4	836
525	373
627	460
638	643
555	785
71	157
453	428
234	603
877	687
735	271
219	50
25	469
879	872
985	674
953	231
247	932
106	563
658	849
758	726
519	840
889	67
842	715
823	453
643	382
589	258
640	818
901	329
967	588
259	757
71	83
134	622
525	762
968	43
337	817
291	143
835	742
447	401
662	364
914	447
513	246
95	56
185	484
99	829
837	338
153	97
124	411
855	46
577	639
108	769
340	404
97	249
575	692
342	556
351	243
503	181
674	274
126	724
294	177
338	43
807	298
231	365
890	542
250	107
380	202
928	957
98	221
425	931
123	512
187	762
173	826
848	789
188	372
626	311
238	161
392	354
316	157
684	666
201	650
909	165
122	226
319	270
441	428
551	102
544	27
553	587
541	763
898	346
156	879
997	671
294	635
913	71
721	47
404	314
711	786
148	271
138	798
756	924
249	390
793	391
869	207
294	648
776	439
497	452
952	15
424	17
410	747
16	925
669	622
254	657
16	513
745	815
448	861
967	611
325	909
410	583
216	513
159	422
943	948
948	879
479	107
467	699
564	664
147	267
289	842
971	229
331	495
295	249
106	839
375	38
51	579
412	928
0	87
999	136
940	958
314	849
595	870
375	419
427	254
414	148
379	33
676	417
967	494
355	680
747	907
78	383
826	426
659	529
867	847
410	0
644	442
447	119
748	304
663	496
325	483
447	623
59	235
912	204
42	932
235	168
737	475
983	387
911	447
738	394
949	802
580	18
204	296
684	447
16	615
502	969
98	373
220	310
590	572
174	438
549	729
797	313
555	373
377	491
877	275
439	815
801	822
402	335
195	484
717	607
73	549
910	150
233	828
624	158
55	425
21	747
867	509
424	588
809	364
883	775
996	424
514	905
355	598
625	114
527	787
610	569
208	123
789	987
181	932
510	636
795	5
895	450
193	364
811	676
737	158
474	914
553	769
2	139
975	867
358	19
79	609
810	808
989	689
907	656
332	62
73	625
550	530
259	584
815	567
447	43
207	510
594	580
906	989
582	613
199	976
58	975
317	493
111	620
146	229
670	131
722	996
659	987
35	442
291	77
297	239
30	820
919	146
754	10
658	547
781	935
886	673
921	444
199	682
909	969
638	561
617	354
849	334
330	333
497	585
155	547
15	211
795	819
526	802
8	693
520	775
396	954
273	686
430	543
798	81
60	258
186	957
994	25
583	743
979	479
464	608
478	660
890	583
589	516
658	556
44	65
568	924
617	932
136	385
628	602
157	504
242	315
916	933
867	793
642	669
758	946
3	26
550	277
351	351
283	952
958	669
101	806
169	152
241	658
407	506
307	147
373	226
993	817
257	515
347	321
595	340
602	788
575	67
795	18
272	38
189	327
413	890
213	491
779	798
705	244
115	869
112	902
548	641
829	597
241	79
131	573
953	690
953	287
993	833
959	657
781	895
146	169
719	575
525	347
723	580
972	711
360	173
538	307
836	786
144	228
751	624
425	316
292	40
828	171
723	637
801	290
641	641
334	372
350	787
498	14
638	372
364	52
321	890
839	187
612	797
51	488
6	959
81	781
79	328
8	891
396	567
591	305
640	465
511	250
191	912
389	649
844	380
442	574
21	79
141	405
232	426
331	866
33	476
720	14
651	695
795	864
294	807
91	569
536	363
353	124
415	909
504	860
681	670
890	255
859	235
279	496
833	156
71	343
383	438
857	589
179	496
552	29
91	319
256	394
365	381
185	721
637	688
73	979
146	933
144	662
121	110
479	207
100	862
930	446
797	815
127	606
128	807
785	598
219	899
194	293
760	736
330	533
541	544
72	28
155	160
506	584
625	713
940	973
254	309
752	340
540	787
702	906
487	306
331	807
788	702
156	361
99	803
479	505
301	505
691	487
207	958
104	103
111	484
532	301
193	960
7	851
694	554
991	911
760	895
365	574
63	365
663	985
826	890
356	196
829	965
331	529
279	122
647	411
964	680
10	762
609	694
214	734
390	35
928	189
195	22
161	613
159	704
276	593
868	251
811	677
668	620
668	685
546	536
298	923
345	769
786	639
70	319
356	345
524	983
748	369
894	213
433	793
266	84
743	731
335	491
637	587
475	913
907	663
86	157
761	291
760	308
82	17
731	65
904	220
293	74
901	521
432	716
405	181
471	689
488	790
346	786
938	373
568	748
535	685
853	300
284	705
772	341
479	922
860	367
965	728
490	487
728	376
931	831
838	535
164	227
224	774
472	873
30	647
5	364
790	946
624	668
79	0
925	530
89	828
278	933
859	452
360	413
968	648
82	459
442	225
812	225
525	887
7	567
445	994
145	593
96	3
672	824
354	480
126	845
176	246
439	105
713	995
59	441
935	632
823	807
560	159
329	724
562	353
69	801
955	409
322	805
167	179
253	764
291	189
139	677
829	643
667	355
331	755
190	256
113	256
326	955
147	43
275	762
740	60
416	340
150	725
938	664
215	547
906	774
736	801
808	182
855	536
470	685
117	174
934	693
431	349
812	376
648	589
193	835
936	843
381	752
38	311
878	670
579	194
672	217
779	965
596	97
770	81
841	707
315	488
119	511
591	78
254	548
658	838
903	980
920	51
36	167
409	243
651	63
26	78
89	301
462	76
878	336
508	12
718	93
439	998
794	404
949	952
857	633
236	860
652	339
27	172
215	766
516	800
660	19
147	997
559	920
76	561
877	376
244	792
105	355
715	583
23	142
787	763
768	159
460	966
667	428
448	235
599	765
580	98
661	682
462	522
329	476
670	787
372	49
668	744
52	253
712	805
89	390
324	469
647	304
564	683
473	175
514	638
391	413
224	154
303	234
133	317
727	455
355	753
452	73
705	519
971	227
459	877
739	916
934	742
729	230
840	532
983	169
220	641
679	828
109	329
12	531
754	301
845	794
123	690
835	319
144	68
946	189
48	869
403	505
773	120
553	400
760	65
550	918
552	141
642	504
823	119
407	703
281	648
477	281
915	506
760	289
831	530
631	477
443	516
868	470
571	381
38	750
730	843
484	327
594	483
322	279
305	60
494	332
904	154
235	205
180	812
142	145
296	158
578	254
998	878
821	332
803	84
752	874
717	266
168	864
877	897
984	421
659	923
20	421
653	882
78	604
554	509
338	256
790	805
199	634
470	110
679	601
415	693
883	758
177	875
50	4
119	59
893	737
608	471
769	224
262	921
250	800
643	724
229	445
427	300
927	457
567	195
568	894
361	715
41	141
492	321
188	628
464	308
12	441
306	943
692	798
8	600
429	462
665	996
639	611
379	424
634	530
6	734
109	294
367	475
86	859
407	454
941	790
823	758
609	85
818	325
19	560
726	107
313	363
619	803
109	258
879	924
96	862
258	782
170	850
36	407
555	965
333	662
470	778
374	478
230	197
377	774
709	30
248	619
19	123
767	291
865	549
562	211
603	249
363	424
949	569
977	80
377	470
580	984
474	688
6	331
71	892
348	430
475	824
992	633
366	143
825	629
241	161
262	173
718	139
212	513
718	769
234	274
843	843
894	869
435	633
698	737
816	424
7	544
234	668
769	440
80	484
853	549
976	341
59	489
332	129
653	959
794	553
448	416
348	245
937	861
181	115
817	561
528	224
546	430
663	987
27	569
42	287
917	7
86	800
535	855
836	63
601	47
439	33
388	91
159	681
998	501
616	670
134	4
930	432
285	827
71	688
279	666
161	198
574	448
432	649
591	245
873	634
526	887
946	205
76	100
266	470
61	538
142	362
928	292
755	315
341	121
186	537
184	649
379	219
969	964
923	926
156	670
151	97
981	721
764	488
104	88
684	709
626	836
531	758
714	872
219	48
151	167
852	900
554	462
252	837
218	891
534	822
15	204
117	220
952	214
333	505
230	129
280	966
633	959
294	200
601	988
804	508
453	164
310	184
857	863
238	342
300	153
907	963
284	673
627	739
446	662
644	834
791	670
751	257
840	107
527	710
289	853
115	36
722	204
732	201
709	369
102	313
214	938
23	125
450	583
687	714
338	85
988	984
629	629
572	746
466	103
362	630
471	68
351	255
146	243
898	769
870	93
507	396
448	392
324	78
762	712
375	741
276	45
626	914
181	482
291	162
937	357
653	58
762	761
963	766
151	532
573	434
230	44
930	336
893	187
356	749
64	64
342	674
769	973
391	722
374	696
922	51
6	615
511	301
503	867
245	588
836	763
736	238
985	49
957	229
734	196
61	432
245	758
506	161
947	17
439	915
145	433
550	487
624	702
608	876
808	123
34	334
116	258
827	975
531	989
545	523
106	683
831	5
961	660
43	142
306	176
839	745
664	569
492	37
360	275
407	332
579	324
386	165
515	687
620	692
607	98
816	964
894	383
390	172
893	832
782	800
942	327
683	703
518	268
512	958
239	847
556	382
363	755
289	67
505	912
623	828
672	913
112	660
258	293
330	379
97	889
845	158
644	220
57	379
7	402
505	830
236	47
489	717
412	436
249	596
888	739
598	158
17	512
792	429
882	694
726	445
761	957
612	937
172	973
562	58
0	299
115	430
23	710
367	232
141	807
702	482
970	80
965	166
437	502
46	305
8	91
429	464
692	414
664	951
276	300
753	330
423	684
925	283
871	873
767	952
690	766
247	507
149	244
995	808
201	943
708	78
613	553
715	291
802	476
325	898
611	464
598	206
443	968
859	346
652	10
556	499
971	39
475	231
24	922
25	305
183	79
360	504
863	563
305	630
65	9
547	238
265	567
72	107
810	181
823	26
773	370
825	726
737	474
57	153
62	212
511	451
615	188
736	930
829	851
69	502
369	624
957	100
376	20
601	679
106	129
2	152
791	895
778	782
696	845
561	591
744	516
410	862
86	63
331	319
299	342
819	863
337	594
778	29
854	61
126	901
474	817
86	884
43	161
653	572
536	370
470	993
12	749
457	155
237	423
967	151
277	121
953	667
327	585
692	312
103	283
863	426
442	345
123	846
798	506
528	312
750	709
105	747
91	530
351	457
930	456
584	967
138	797
122	601
153	467
635	66
402	892
563	986
401	605
234	326
463	548
816	24
719	677
100	168
877	261
645	63
597	723
587	232
541	411
467	61
922	811
699	435
511	548
129	448
813	521
663	974
588	99
879	508
696	967
900	521
478	860
524	472
596	371
658	578
388	125
665	685
479	676
50	729
530	635
585	768
433	947
755	472
627	101
447	548
848	818
766	370
521	501
49	86
210	612
935	143
507	958
957	335
569	597
844	185
462	417
296	635
510	282
228	907
57	359
853	29
36	3
390	953
463	350
540	387
657	97
846	363
132	229
852	814
309	56
729	661
846	166
332	208
913	615
981	348
901	677
235	985
31	689
447	10
952	300
610	773
789	15
182	625
535	223
871	722
434	737
688	59
733	138
317	484
456	590
740	667
402	3
114	326
452	937
710	688
979	11
259	762
190	290
779	747
701	452
280	366
134	77
972	588
844	41
698	238
862	766
440	130
577	402
110	132
124	856
598	531
349	197
607	772
180	635
936	757
465	194
17	706
425	918
192	334
462	173
493	454
605	323
857	90
798	656
624	990
719	386
511	335
80	224
250	205
55	999
63	753
374	81
501	809
64	595
954	974
749	42
806	532
14	273
770	483
998	274
702	117
853	817
827	155
25	62
988	926
357	393
341	399
338	654
118	657
822	650
552	958
867	256
230	672
923	559
105	639
177	549
934	654
148	622
73	284
255	163
71	941
462	197
50	645
353	992
558	880
698	614
253	572
38	503
559	194
511	457
367	924
485	191
453	855
537	343
